category,product_name,brand,price,Product_Id,size,item_num,love_count,rating,reviews_count,link
Tools & Brushes/Accessories/Tweezers & Eyebrow Tools,Stainless Steel Slant Tweezer,TWEEZERMAN,23.0,P375640,Black,1447382,13810,4.3088,204,https://www.sephora.com/product/stainless-steel-slant-tweezer-P375640?icid2=products
Tools & Brushes/Accessories/Tweezers & Eyebrow Tools,Smooth Finish Facial Hair Remover,TWEEZERMAN,20.0,P389168,na,1626183,16273,3.6451,355,https://www.sephora.com/product/smooth-finish-facial-hair-remover-P389168?icid2=products
Tools & Brushes/Accessories/Tweezers & Eyebrow Tools,Pink Perfection Slant Tweezer,TWEEZERMAN,23.0,P377005,na,1457621,16816,4.45,240,https://www.sephora.com/product/hot-pink-slant-tweezer-P377005?icid2=products
Makeup/Accessories/Eyelash Curlers,ProMaster Lash Curler,TWEEZERMAN,22.0,P398357,na,1707207,10314,4.2847,274,https://www.sephora.com/product/promaster-lash-curler-P398357?icid2=products
Tools & Brushes/Accessories/Tweezers & Eyebrow Tools,Pink Perfection Petite Tweeze Set,TWEEZERMAN,27.0,P377523,na,1457688,9423,4.3311,151,https://www.sephora.com/product/hot-pink-petite-tweeze-set-P377523?icid2=products
Makeup/Eye/Eyebrow,Pink Perfection Mini Slant Tweezer,TWEEZERMAN,14.0,P390932,na,1626555,11683,4.5333,135,https://www.sephora.com/product/pink-perfection-mini-slant-tweezer-P390932?icid2=products
Makeup/Nail,Mini Nail Rescue Kit,TWEEZERMAN,22.0,P385731,na,1591528,7992,4.4925,67,https://www.sephora.com/product/mini-nail-rescue-kit-P385731?icid2=products
Tools & Brushes/Accessories/Mirrors & Sharpeners,Pink Perfection 15x Lighted Magnifying Mirror,TWEEZERMAN,15.0,P377006,na,1457696,6014,3.1863,102,https://www.sephora.com/product/hot-pink-15x-lighted-magnifying-mirror-P377006?icid2=products
Tools & Brushes/Accessories/Eyelash Curlers,ProCurl Eyelash Curler,TWEEZERMAN,22.0,P230701,Rose Gold,1148022,17245,3.8475,682,https://www.sephora.com/product/procurl-eyelash-curler-P230701?icid2=products
Tools & Brushes/Accessories/Tweezers & Eyebrow Tools,Pink Perfection Point Tweezer,TWEEZERMAN,24.0,P377004,na,1457639,4357,3.9375,80,https://www.sephora.com/product/hot-pink-point-tweezer-P377004?icid2=products
Makeup/Accessories/Tweezers & Eyebrow Tools,Micro Mini Pink Perfection Tweezer Set,TWEEZERMAN,24.0,P442763,na,2192953,2529,3.3571,14,https://www.sephora.com/product/mini-pink-perfection-tweezer-set-P442763?icid2=products
Tools & Brushes/Accessories/Tweezers & Eyebrow Tools,Pink Perfection Pointed Slant Tweezer,TWEEZERMAN,25.0,P377007,na,1457647,2623,3.13,100,https://www.sephora.com/product/hot-pink-pointed-slant-tweezer-P377007?icid2=products
Makeup/Face/Face Primer,All Nighter Face Primer,Urban Decay,36.0,P454337,1 oz/ 30 mL,2302818,1057,na,na,https://www.sephora.com/product/urban-decay-all-nighter-face-primer-P454337?icid2=products
Makeup/Face/Setting Spray & Powder,All Nighter Setting Spray Ultra Matte,Urban Decay,33.0,P453943,4.0 fl oz/ 118 ml,2313849,1025,na,na,https://www.sephora.com/product/urban-decay-all-nighter-setting-spray-ultra-matte-P453943?icid2=products
Makeup/Face/Setting Spray & Powder,All Nighter Long-Lasting Makeup Setting Spray,Urban Decay,15.0,P263504,Standard Size - 4 oz/ 118 mL,1900000,493821,4.4159,9599,https://www.sephora.com/product/all-nighter-long-lasting-makeup-setting-spray-P263504?icid2=products
Makeup/Eye/Eye Palettes,Naked Honey Eyeshadow Palette,Urban Decay,49.0,P449097,na,2264869,48231,4.5524,210,https://www.sephora.com/product/naked-honey-palette-P449097?icid2=products
Makeup/Eye/Eyeliner,24/7 Glide-On Eye Pencil,Urban Decay,22.0,P133707,0.04 oz/ 1.2 g,1393693,387114,4.3927,15498,https://www.sephora.com/product/24-7-glide-on-eye-pencil-P133707?icid2=products
Makeup/Eye/Eye Palettes,Naked2 Palette,Urban Decay,54.0,P302916,12 x 0.05 oz/ 1.41 g,1393636,335761,4.6325,6979,https://www.sephora.com/product/naked2-P302916?icid2=products
Makeup/Eye/Eye Palettes,Naked3 Palette,Urban Decay,54.0,P384099,12 x 0.05 oz/ 1.41 g,1573336,382316,4.3687,6469,https://www.sephora.com/product/naked3-P384099?icid2=products
Mini Size/Makeup,Naked2 Basics Eyeshadow Palette,Urban Decay,29.0,P388225,Naked Basics 2,1637719,181074,4.4255,1725,https://www.sephora.com/product/naked2-basics-P388225?icid2=products
Makeup/Eye/Eye Primer,Eyeshadow Primer Potion - Original,Urban Decay,13.0,P284716, - sheer nude,1704402,262675,4.5573,6878,https://www.sephora.com/product/eyeshadow-primer-potion-tube-original-P284716?icid2=products
Mini Size/Makeup,All Nighter Long-Lasting Makeup Setting Spray Mini,Urban Decay,15.0,P422455,Mini Size - 1 oz/ 30 mL,1899954,87020,4.4146,9482,https://www.sephora.com/product/all-nighter-long-lasting-makeup-setting-spray-mini-P422455?icid2=products
Makeup/Face/Foundation,Stay Naked Weightless Foundation,Urban Decay,39.0,P447143,1.0 fl oz/ 30 mL,2247203,30931,4.1848,1293,https://www.sephora.com/product/stay-naked-weightless-foundation-P447143?icid2=products
Makeup/Face/Setting Spray & Powder,All Nighter Long-Lasting Makeup Setting Spray Jumbo,Urban Decay,42.0,P436254,Jumbo Size - 8 oz/ 236 mL,2131761,6986,4.4033,8431,https://www.sephora.com/product/all-nighter-long-lasting-makeup-setting-spray-jumbo-P436254?icid2=products
Fragrance/Women/Perfume,Donna Born In Roma Eau de Parfum,Valentino,30.0,P449116,1.7 oz/ 50 mL,2249688,6417,4.7492,299,https://www.sephora.com/product/born-in-roma-P449116?icid2=products
Fragrance/Value & Gift Sets/Perfume Gift Sets,Donna Born In Roma Eau de Parfum Set,Valentino,115.0,P452822,1.7 oz/ 50 mL & 3.4 oz/ 100 mL,2249662,902,5,4,https://www.sephora.com/product/valentino-donna-born-in-roma-eau-de-parfum-set-P452822?icid2=products
Fragrance/Women/Rollerballs & Travel Size,Donna Born In Roma Eau de Parfum Travel Spray ,Valentino,30.0,P449117,0.33 oz/ 10 mL,2249712,2398,3.9,20,https://www.sephora.com/product/born-in-roma-travel-spray-P449117?icid2=products
Makeup/Eye/False Eyelashes,Effortless - No Trim - Natural Lash Collection,Velour Lashes,26.0,P429277, - gradient flare and natural volume on the outer corners. ,2203487,33667,4.4738,821,https://www.sephora.com/product/effortless-lash-collection-P429277?icid2=products
Makeup/Eye/Eyeliner,24/7 Glide-On Eye Pencil,Urban Decay,22.0,P133707,0.04 oz/ 1.2 g,1393693,387114,4.3927,15498,https://www.sephora.com/product/24-7-glide-on-eye-pencil-P133707?icid2=products
Makeup/Eye/Eye Palettes,Naked2 Palette,Urban Decay,54.0,P302916,12 x 0.05 oz/ 1.41 g,1393636,335761,4.6325,6979,https://www.sephora.com/product/naked2-P302916?icid2=products
Makeup/Eye/Eye Palettes,Naked3 Palette,Urban Decay,54.0,P384099,12 x 0.05 oz/ 1.41 g,1573336,382316,4.3687,6469,https://www.sephora.com/product/naked3-P384099?icid2=products
Mini Size/Makeup,Naked2 Basics Eyeshadow Palette,Urban Decay,29.0,P388225,Naked Basics 2,1637719,181074,4.4255,1725,https://www.sephora.com/product/naked2-basics-P388225?icid2=products
Makeup/Eye/Eye Primer,Eyeshadow Primer Potion - Original,Urban Decay,13.0,P284716, - sheer nude,1704402,262675,4.5573,6878,https://www.sephora.com/product/eyeshadow-primer-potion-tube-original-P284716?icid2=products
Mini Size/Makeup,All Nighter Long-Lasting Makeup Setting Spray Mini,Urban Decay,15.0,P422455,Mini Size - 1 oz/ 30 mL,1899954,87020,4.4146,9482,https://www.sephora.com/product/all-nighter-long-lasting-makeup-setting-spray-mini-P422455?icid2=products
Makeup/Face/Foundation,Stay Naked Weightless Foundation,Urban Decay,39.0,P447143,1.0 fl oz/ 30 mL,2247203,30931,4.1848,1293,https://www.sephora.com/product/stay-naked-weightless-foundation-P447143?icid2=products
Makeup/Face/Setting Spray & Powder,All Nighter Long-Lasting Makeup Setting Spray Jumbo,Urban Decay,42.0,P436254,Jumbo Size - 8 oz/ 236 mL,2131761,6986,4.4033,8431,https://www.sephora.com/product/all-nighter-long-lasting-makeup-setting-spray-jumbo-P436254?icid2=products
Fragrance/Women/Perfume,Donna Born In Roma Eau de Parfum,Valentino,30.0,P449116,1.7 oz/ 50 mL,2249688,6417,4.7492,299,https://www.sephora.com/product/born-in-roma-P449116?icid2=products
Fragrance/Value & Gift Sets/Perfume Gift Sets,Donna Born In Roma Eau de Parfum Set,Valentino,115.0,P452822,1.7 oz/ 50 mL & 3.4 oz/ 100 mL,2249662,902,5,4,https://www.sephora.com/product/valentino-donna-born-in-roma-eau-de-parfum-set-P452822?icid2=products
Fragrance/Women/Rollerballs & Travel Size,Donna Born In Roma Eau de Parfum Travel Spray ,Valentino,30.0,P449117,0.33 oz/ 10 mL,2249712,2398,3.9,20,https://www.sephora.com/product/born-in-roma-travel-spray-P449117?icid2=products
Makeup/Eye/False Eyelashes,Effortless - No Trim - Natural Lash Collection,Velour Lashes,26.0,P429277, - gradient flare and natural volume on the outer corners. ,2203487,33667,4.4738,821,https://www.sephora.com/product/effortless-lash-collection-P429277?icid2=products
Makeup/Eye/False Eyelashes,Effortless Kit - No Trim No Measure Natural Lash Kit,Velour Lashes,29.0,P429278, - naturally flared & crisscrossed,2044006,28337,4.0333,210,https://www.sephora.com/product/the-effortless-kit-P429278?icid2=products
Makeup/Eye/False Eyelashes,Naughty But Nice Travel Case,Velour Lashes,27.0,P450061,na,2276665,5357,4.1667,6,https://www.sephora.com/product/naughty-but-nice-travel-case-P450061?icid2=products
Makeup/Eye/False Eyelashes,Fluff'n Glam Collection,Velour Lashes,29.0,P449091, - whispie pattern with glamour volume and length.,2274751,5107,4.3793,638,https://www.sephora.com/product/fluff-n-glam-collection-P449091?icid2=products
Makeup/Eye/False Eyelashes,Minimalist Mink Lash Collection,Velour Lashes,29.0,P447558, - medium volume with natural spikey pattern and rounded shape,2255438,5459,4.6143,503,https://www.sephora.com/product/minimalist-mink-lash-collection-P447558?icid2=products
Makeup/Eye/False Eyelashes,Too Easy Lash Applicator,Velour Lashes,22.0,P420514,na,1927698,9589,4.6522,23,https://www.sephora.com/product/too-easy-lash-applicator-P420514?icid2=products
Makeup/Eye/False Eyelashes,Lash Adhesive,Velour Lashes,12.0,P420513,0.5 oz/ 10 mL,1927714,10336,4.0089,336,https://www.sephora.com/product/lash-adhesive-P420513?icid2=products
Makeup/Eye/False Eyelashes,Silk Lash Collection,Velour Lashes,26.0,P420510," - high volume, dramatic style",1927607,42350,4.0894,123,https://www.sephora.com/product/silk-lash-collection-P420510?icid2=products
Makeup/Eye/False Eyelashes,Luminous Lash Collection,Velour Lashes,19.0,P425704," - whispie, rounded and criss-crossed, giving your eyes a natural fluttery effect",2004281,7912,4.4,10,https://www.sephora.com/product/luminous-lash-collection-P425704?icid2=products
Makeup/Eye/False Eyelashes,Eyeshape Lash Kit,Velour Lashes,45.0,P420511, - my life's complete/ flarey godmom,1927516,9213,3.75,4,https://www.sephora.com/product/eyeshape-lash-kit-P420511?icid2=products
Makeup/Eye/False Eyelashes,The Glamoureyes Kit,Velour Lashes,29.0,P449085," - high volume, dramatic style",2274819,1064,2.2,5,https://www.sephora.com/product/the-glamoureyes-kit-P449085?icid2=products
Hair/Hair Styling & Treatments/Hair Oil,Ghost Oil™,Verb,16.0,P399992,2 oz/ 60 mL,1728351,52221,4.6124,1063,https://www.sephora.com/product/ghost-oil-P399992?icid2=products
Hair/Shampoo & Conditioner/Shampoo,Ghost Shampoo™,Verb,16.0,P421945,12 oz/ 355 mL,1984996,17584,4.0203,394,https://www.sephora.com/product/ghost-shampoo-P421945?icid2=products
Hair/Shampoo & Conditioner/Conditioner,Ghost Conditioner™,Verb,16.0,P421944,12 oz/ 355 mL,1985001,13332,4.1475,244,https://www.sephora.com/product/ghost-conditioner-P421944?icid2=products
Hair/Shampoo & Conditioner/Conditioner,Hydrating Conditioner,Verb,16.0,P399993,12 oz/ 355 mL,1728286,11489,4.1404,235,https://www.sephora.com/product/hydrating-conditioner-P399993?icid2=products
Hair/Shampoo & Conditioner/Shampoo,Hydrating Shampoo,Verb,16.0,P399994,12 oz/ 355 mL,1728278,13181,3.9112,383,https://www.sephora.com/product/hydrating-shampoo-P399994?icid2=products
Hair/Shampoo & Conditioner/Shampoo,Reset Clarifying Shampoo,Verb,16.0,P447113,6.8 oz / 201 mL,2202471,2257,4.5385,13,https://www.sephora.com/product/reset-clarifying-shampoo-P447113?icid2=products
Hair/Hair Tools/Hair Brushes & Combs,Blow Dry Brush,Verb,16.0,P414747,na,1895697,6357,3.9753,162,https://www.sephora.com/product/blow-dry-brush-P414747?icid2=products
Hair/Shampoo & Conditioner/Shampoo,Volume Shampoo,Verb,16.0,P410207,12 oz/ 355 mL,1823376,7316,3.9781,137,https://www.sephora.com/product/volume-shampoo-P410207?icid2=products
Hair/Hair Styling & Treatments/Hair Masks,Hydrating Mask,Verb,16.0,P406901,6.8 oz/ 201 mL,1808955,16341,4.5347,288,https://www.sephora.com/product/hydrating-mask-P406901?icid2=products
Hair/Hair Tools/Hair Brushes & Combs,Detangling Brush,Verb,16.0,P413684,na,1872217,5222,4.2596,104,https://www.sephora.com/product/detangling-brush-P413684?icid2=products
Fragrance/Women/Perfume,Bright Crystal,Versace,30.0,P163103,3 oz/ 90 mL,1063619,86444,4.5744,1788,https://www.sephora.com/product/bright-crystal-P163103?icid2=products
Fragrance/Value & Gift Sets/Perfume Gift Sets,Bright Crystal and Dylan Blue Pour Femme Mini Coffret,Versace,18.0,P435317,2 x 0.17 oz/ 5 mL,2102705,13316,4.3611,36,https://www.sephora.com/product/mini-duo-P435317?icid2=products
Fragrance/Men/Cologne,Eros,Versace,30.0,P382751,6.7 oz/ 200 mL,1558857,18301,4.7573,309,https://www.sephora.com/product/eros-P382751?icid2=products
Fragrance/Men/Cologne,Pour Homme,Versace,30.0,P219907,6.7 oz/ 200 mL,1359298,7923,4.838,284,https://www.sephora.com/product/pour-homme-P219907?icid2=products
Fragrance/Value & Gift Sets/Perfume Gift Sets,Bright Crystal Gift Set,Versace,100.0,P451661,na,2288199,1264,5,1,https://www.sephora.com/product/bright-crystal-gift-set-P451661?icid2=products
Fragrance/Men/Cologne,Dylan Blue,Versace,30.0,P411325,6.7 oz/ 200 mL,1988245,7271,4.7524,105,https://www.sephora.com/product/dylan-blue-P411325?icid2=products
Fragrance/Men/Cologne,Versace Man Eau Fraiche,Versace,30.0,P169301,6.7 oz/ 200 mL,1359306,6865,4.8322,292,https://www.sephora.com/product/versace-man-eau-fraiche-P169301?icid2=products
Fragrance/Women/Perfume,Dylan Blue Pour Femme,Versace,72.0,P429981,1.7 oz/ 50 mL,2052546,13682,4.2393,163,https://www.sephora.com/product/dylan-blue-pour-femme-P429981?icid2=products
Fragrance/Women/Perfume,Eros Flame,Versace,30.0,P442726,1.7 oz/ 50 mL,2175206,1322,4.12,25,https://www.sephora.com/product/eros-flame-P442726?icid2=products
Fragrance/Women/Perfume,Bright Crystal Absolu,Versace,94.0,P385465,3 oz/ 90 mL,1605385,9463,4.5845,142,https://www.sephora.com/product/bright-crystal-absolu-P385465?icid2=products
Fragrance/Value & Gift Sets/Perfume Gift Sets,Dylan Blue Pour Homme Gift Set,Versace,93.0,P451662,na,2300283,173,5,1,https://www.sephora.com/product/dylan-blue-pour-homme-gift-set-P451662?icid2=products
Fragrance/Women/Perfume,Yellow Diamond,Versace,30.0,P307002,1 oz/ 30 mL,1395730,14065,4.3134,268,https://www.sephora.com/product/yellow-diamond-P307002?icid2=products
Fragrance/Women/Perfume,Flowerbomb,Viktor&Rolf,55.0,P255506,3.4 oz/ 100 mL,1377159,140934,4.5974,4242,https://www.sephora.com/product/flowerbomb-P255506?icid2=products
Fragrance/Men/Cologne,Spicebomb,Viktor&Rolf,55.0,P376737,1.7 oz/ 50 mL,1463199,13640,4.7039,466,https://www.sephora.com/product/spicebomb-P376737?icid2=products
Fragrance/Mini Size,Flowerbomb Travel Duo,Viktor&Rolf,35.0,P261810,na,1255447,42304,4.4572,1076,https://www.sephora.com/product/flowerbomb-travel-duo-P261810?icid2=products
Fragrance/Women/Perfume,BONBON,Viktor&Rolf,68.0,P397836,1.7 oz/ 50 mL,1619964,18081,4.4258,209,https://www.sephora.com/product/bonbon-P397836?icid2=products
Fragrance/Women/Perfume,Flowerbomb Nectar,Viktor&Rolf,32.0,P429082,1.7 oz/ 50 mL,2042984,16249,4.4104,173,https://www.sephora.com/product/flowerbomb-nectar-P429082?icid2=products
Fragrance,Flowerbomb Mini,Viktor&Rolf,55.0,P426305,0.68 oz/ 20 mL,1233121,12787,4.5974,4242,https://www.sephora.com/product/flowerbomb-mini-P426305?icid2=products
Fragrance/Value & Gift Sets/Perfume Gift Sets,Flowerbomb Flowerflake Set,Viktor&Rolf,120.0,P452680,3 x 1.7 oz/ 50 mL,2302461,515,5,1,https://www.sephora.com/product/viktor-rolf-flowerbomb-flowerflake-set-P452680?icid2=products
Fragrance/Women/Perfume,Magic Salty Flower,Viktor&Rolf,145.0,P441200,2.5oz/75mL,2175800,3888,4.1084,83,https://www.sephora.com/product/salty-flower-P441200?icid2=products
Fragrance/Value & Gift Sets/Perfume Gift Sets,Flowerbomb Mini Coffret Set,Viktor&Rolf,35.0,P450191, Eau de Parfum Set,2250777,1854,5,2,https://www.sephora.com/product/flowerbomb-mini-coffret-set-P450191?icid2=products
Fragrance/Men/Cologne,Spicebomb Extreme,Viktor&Rolf,120.0,P405501,3.04 oz/ 90 mL,1798479,1540,4.7917,24,https://www.sephora.com/product/spicebomb-extreme-P405501?icid2=products
Fragrance/Women/Perfume,Flowerbomb Travel Spray,Viktor&Rolf,30.0,P446119,0.33oz/10mL,2175743,3691,4.5,10,https://www.sephora.com/product/null-P446119?icid2=products
Fragrance/Men/Cologne,Spicebomb Night Vision,Viktor&Rolf,80.0,P445721,3.04 oz/ 90mL,2230951,822,4.3333,6,https://www.sephora.com/product/spicebomb-night-vision-P445721?icid2=products
Makeup/Eye/Eye Palettes,Fun Sized Mini Eyeshadow Palette,Violet Voss,18.0,P437714,10 x 0.04 oz/ 1.2 g,2150589,72640,4.2676,340,https://www.sephora.com/product/fun-sized-mini-eyeshadow-palette-P437714?icid2=products
Makeup/Eye/Eye Palettes,Bright Vibes Neon Pressed Pigment Palette ,Violet Voss,30.0,P449088,1.13 oz/ 3.2 g,2272102,9539,4.5319,47,https://www.sephora.com/product/vibes-neon-pressed-pigments-P449088?icid2=products
Makeup/Eye/Eye Palettes,Oh Snap Gingerbread Fun Sized Mini Eyeshadow Palette,Violet Voss,18.0,P452276,COLOR: ,2291904,5094,4.2941,17,https://www.sephora.com/product/violet-voss-oh-snap-gingerbread-fun-sized-mini-eyeshadow-palette-P452276?icid2=products
Makeup/Eye/Eye Palettes,Sparkling Cherry Limeade Palette,Violet Voss,18.0,P451645,10 x 0.04 oz/ 1.2 g,2291870,4354,4.25,8,https://www.sephora.com/product/sparkling-cherry-limeade-palette-P451645?icid2=products
Makeup/Eye/Eye Palettes,HG - PRO Eyeshadow Palette,Violet Voss,45.0,P425705,20 x 0.06 oz/ 1.8 g,2020956,63575,4.6792,240,https://www.sephora.com/product/pro-eyeshadow-palette-hg-P425705?icid2=products
Makeup/Eye/Eye Palettes,Best Life 2 Palette,Violet Voss,49.0,P451922,1.21 oz/ 34.3 g,2291888,737,na,na,https://www.sephora.com/product/best-life-2-palette-P451922?icid2=products
Makeup/Eye/Eye Palettes,Coral Crush Eyeshadow and Pressed Pigment Palette,Violet Voss,42.0,P448850,1.14 oz/ 33.7 mL,2272094,7005,5,20,https://www.sephora.com/product/coral-crush-palette-P448850?icid2=products
Makeup/Eye/Eye Palettes,Sugar Crystals Eyeshadow Palette,Violet Voss,42.0,P442876,1.14 oz/ 32.4 g,2214864,7743,4.3235,34,https://www.sephora.com/product/sugar-crystals-eyeshadow-palette-P442876?icid2=products
Makeup/Eye/Eye Palettes,Ride or Die - PRO Eyeshadow Palette,Violet Voss,75.0,P425707,42 x 0.06 oz/ 1.8 g,2020972,31351,4.5625,64,https://www.sephora.com/product/pro-eyeshadow-palette-ride-or-die-P425707?icid2=products
Makeup/Eye/Eye Palettes,Best Life Eyeshadow & Glitter Palette,Violet Voss,49.0,P446020,na,2227098,7842,4.377,61,https://www.sephora.com/product/best-life-eyeshadow-palette-P446020?icid2=products
Makeup/Makeup Palettes,Glamingo PRO Face Palette,Violet Voss,45.0,P433201,6 x 0.33 oz/ 9.3 g,2117471,3530,4.1429,7,https://www.sephora.com/product/glamingo-pro-face-palette-P433201?icid2=products
Makeup/Eye/Eye Palettes,Flamingo PRO Eyeshadow Palette,Violet Voss,45.0,P433200,20 x 0.06 oz/ 1.8 g,2117463,35662,4.1678,286,https://www.sephora.com/product/flamingo-pro-eye-shadow-palette-P433200?icid2=products
Hair/Shampoo & Conditioner/Conditioner,Recovery Conditioner,Virtue Labs,40.0,P448734,6.7 oz/ 200 mL,2277176,1053,4.3333,12,https://www.sephora.com/product/virtue-recovery-conditioner-P448734?icid2=products
Hair/Shampoo & Conditioner/Shampoo,Recovery Shampoo,Virtue Labs,38.0,P448733,8 oz/ 240 mL,2277168,1277,4.2308,13,https://www.sephora.com/product/virtue-recovery-shampoo-P448733?icid2=products
Hair/Value & Gift Sets,Bestsellers Discovery Kit,Virtue Labs,29.0,P450107,na,2295152,705,4.1429,7,https://www.sephora.com/product/bestsellers-discovery-kit-P450107?icid2=products
Hair/Hair Styling & Treatments/Hair Masks,Restorative Treatment Mask,Virtue Labs,30.0,P448169,1.7 oz/ 50 mL,2277234,1127,4.1538,13,https://www.sephora.com/product/virtue-restorative-treatment-mask-P448169?icid2=products
Hair/Hair Styling & Treatments/Scalp & Hair Treatments,The Perfect Ending Split End Serum,Virtue Labs,40.0,P448738,1.7 oz/ 50 mL,2277218,1240,5,3,https://www.sephora.com/product/virtue-the-perfect-ending-split-end-serum-P448738?icid2=products
Hair/Shampoo & Conditioner/Dry Shampoo,Refresh Dry Shampoo,Virtue Labs,32.0,P448737,4.5 oz/ 128 g,2277200,1471,5,3,https://www.sephora.com/product/virtue-refresh-dry-shampoo-P448737?icid2=products
Hair/Shampoo & Conditioner/Shampoo,Full Shampoo,Virtue Labs,38.0,P448729,8 oz/ 240 mL,2277127,752,4,3,https://www.sephora.com/product/virtue-full-shampoo-P448729?icid2=products
Hair/Hair Styling & Treatments/Hair Styling Products,Correct The Polish Un-Frizz Cream,Virtue Labs,40.0,P448864,4 oz/ 120 mL,2286243,234,4.3333,3,https://www.sephora.com/product/virtue-correct-polish-un-frizz-cream-P448864?icid2=products
Hair/Hair Styling & Treatments/Hair Styling Products,Create 6-In-1 Styler,Virtue Labs,32.0,P448739,4 oz/ 120 mL,2277242,388,4.8,5,https://www.sephora.com/product/virtue-create-6-in-1-styler-P448739?icid2=products
Hair/Shampoo & Conditioner/Conditioner,Smooth Conditioner,Virtue Labs,40.0,P448732,6.7 oz/ 200 mL,2277150,214,4,4,https://www.sephora.com/product/virtue-smooth-conditioner-P448732?icid2=products
Hair/Shampoo & Conditioner/Shampoo,Smooth Shampoo,Virtue Labs,38.0,P448731,8 oz/ 240 mL,2277143,211,4.5,2,https://www.sephora.com/product/virtue-smooth-shampoo-P448731?icid2=products
Hair/Shampoo & Conditioner/Conditioner,Full Conditioner,Virtue Labs,40.0,P448730,6.7 oz/ 200 mL,2277135,279,na,na,https://www.sephora.com/product/virtue-full-conditioner-P448730?icid2=products
Makeup/Eye/Eye Palettes,Theory Eyeshadow Palette,Viseart,36.0,P408032,6 x 0.13 oz/ 3.69 g,1784438,59369,4.253,253,https://www.sephora.com/product/viseart-theory-palette-P408032?skuId=1784438&icid2=products
Makeup/Eye/Eye Palettes,Eyeshadow Palette,Viseart,80.0,P391306,0.84 oz,2219079,121990,4.4993,677,https://www.sephora.com/product/viseart-eyeshadow-palette-P391306?icid2=products
Makeup/Eye/Eye Palettes,Petit PRO 3 Eyeshadow Palette,Viseart,24.0,P432063,na,2112290,4888,3.8824,17,https://www.sephora.com/product/petit-pro-3-eyeshadow-palette-P432063?icid2=products
Makeup/Eye/Eye Palettes,Tryst Eyeshadow Palette,Viseart,39.0,P430719,0.49 oz/ 14 g,2070142,11923,4.2927,41,https://www.sephora.com/product/tryst-eyeshadow-palette-P430719?icid2=products
Makeup/Eye/Eye Palettes,Petite Pro 5 Soleil,Viseart,24.0,P443334,0.28oz/ 8g,2221745,6180,4.3913,23,https://www.sephora.com/product/petite-pro-5-soleil-P443334?icid2=products
Makeup/Eye/Eye Palettes,Petite Pro 4 Apricotine,Viseart,24.0,P443333,0.28oz/ 8g,2221737,12780,4.4483,29,https://www.sephora.com/product/petite-pro-4-apricotine-P443333?icid2=products
Makeup/Makeup Palettes,"Corrector, Contour, Camouflage HD Palette",Viseart,64.0,P391305,01,1665660,19236,4.0769,39,https://www.sephora.com/product/viseart-corrector-contour-camouflage-hd-palette-P391305?skuId=1665660&icid2=products
Makeup/Eye/Eye Palettes,Grande Pro Volume 3 Palette,Viseart,175.0,P452277,na,2288504,2356,5,6,https://www.sephora.com/product/viseart-grande-pro-volume-3-palette-P452277?icid2=products
Makeup/Eye/Eye Palettes,Dark EDIT Eyeshadow Palette,Viseart,39.0,P450062,0.42 oz/ 12 g,2288496,5042,5,13,https://www.sephora.com/product/dark-edit-P450062?icid2=products
Makeup/Eye/Eye Palettes,Warm EDIT Eyeshadow Palette,Viseart,39.0,P447164,na,2267078,9804,4.5,16,https://www.sephora.com/product/warm-edit-eyeshadow-palette-P447164?icid2=products
Makeup/Eye/Eye Palettes,Grande Pro Volume I Eyeshadow Palette,Viseart,150.0,P436732,30 x eyeshadows,2152445,6627,4.68,50,https://www.sephora.com/product/grande-pro-1-P436732?icid2=products
Makeup/Eye/Eye Palettes,Grande Pro Volume 2 Eyeshadow Palette ,Viseart,175.0,P440073,na,2185932,2858,3.75,16,https://www.sephora.com/product/grande-pro-volume-2-P440073?icid2=products
Skincare/Wellness/Beauty Supplements,Collagen Peptides,Vital Proteins,34.0,P433638,20 packets x 0.35 oz/ 10 g,2131571,8524,4.219,105,https://www.sephora.com/product/collagen-peptides-P433638?skuId=2131571&icid2=products
Skincare/Wellness/Beauty Supplements,Matcha Collagen,Vital Proteins,49.0,P434358,12 oz/ 341 g,2131472,2398,4.2083,24,https://www.sephora.com/product/matcha-collagen-P434358?icid2=products
Skincare/Wellness/Beauty Supplements,Collagen Beauty Greens,Vital Proteins,49.0,P434357,10.37 oz/ 294 g,2131464,1393,4.6,5,https://www.sephora.com/product/collagen-beauty-greens-P434357?icid2=products
Skincare/Wellness/Beauty Supplements,Collagen Beauty Glow - Tropical Hibiscus,Vital Proteins,54.0,P438622,10.8 oz/ 306 g,2165587,3509,3.5,8,https://www.sephora.com/product/collagen-beauty-glow-tropical-hibiscus-P438622?icid2=products
Skincare/Value & Gift Sets,Collagen Beauty Sampler,Vital Proteins,20.0,P444450,5 Stick Packs,2214294,1758,3.2222,9,https://www.sephora.com/product/collagen-beauty-sampler-P444450?icid2=products
Skincare/Wellness/Beauty Supplements,Collagen Beauty Glow - Strawberry Lemon,Vital Proteins,54.0,P438623,10 oz/ 284 g,2131548,552,3,6,https://www.sephora.com/product/collagen-beauty-glow-strawberry-lemon-P438623?icid2=products
Skincare/Wellness/Beauty Supplements,Collagen Beauty Glow - Lavender Lemon,Vital Proteins,54.0,P438621,10 oz/ 284 g,2131522,807,3.6667,3,https://www.sephora.com/product/collagen-beauty-glow-lavender-lemon-P438621?icid2=products
